timestamp,username,message,latitude,longitude,location,tags,source
2014-01-23 17:10:02,KronosQuoth,There+is+no+chance%2c+no+destiny%2c+no+fate%2c+that+can+hinder+or+control+the+firm+resolve+of+a+determined+soul.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:10:02,KronosQuoth,You+become+what+you+believe.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:10:22,KronosQuoth,If+you+are+not+willing+to+risk+the+usual+you+will+have+to+settle+for+the+ordinary.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:10:22,KronosQuoth,If+you+want+to+achieve+excellence%2c+you+can+get+there+today.+As+of+this+second%2c+quit+doing+less%2dthan%2dexcellent+work.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:10:22,junkman995,you+r+famous+now+haha++badprofiles.kronos%2ftacky+++%23abila+%23pictures,[notset],[notset],%5bnotset%5d,hashtag=abila|hashtag=pictures,microblog
2014-01-23 17:10:22,reggierockin776,I+recommend+this+site+%23abila+dates.kronos%2fclickhere,[notset],[notset],%5bnotset%5d,hashtag=abila,microblog
2014-01-23 17:10:50,KronosQuoth,Just+when+the+caterpillar+thought+the+world+was+ending%2c+he+turned+into+a+butterfly.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:10:50,KronosQuoth,You+can+do+anything%2c+but+not+everything.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:10:50,KronosQuoth,If+you+genuinely+want+something%2c+don%27t+wait+for+it+%2d%2d+teach+yourself+to+be+impatient.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:11:00,wireHead1122,RT+%40InternationalNews+POK+rally+to+start+in+Abila+City+Park.+POK+leader+Sylvia+Marek+to+open+with+a+speech.%98+%23IntNews,[notset],[notset],%5bnotset%5d,hashtag=IntNews,microblog
2014-01-23 17:11:00,rnbwBrite,RT+%40choconibbs+Lovely+words+%2d+ugly+person+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:11:02,POK,Special+Guest+at+today%27s+POK+Rally+in+the+Park+is+Dr.+Audrey+McConnell+Newman%2c+award%2dwinnign+activist+and+conservationist,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:11:02,choconibbs,Our+special+guests+al%2dZawahiri...++%23POKlove,[notset],[notset],%5bnotset%5d,hashtag=POKlove,microblog
2014-01-23 17:11:02,FriendsOfKronos,terrorist+leader+Sylvia+Marek+tring+to+greenwash+her+terror+group+%23POK,[notset],[notset],%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:11:16,skinnyJeans,Cheap+car+sales%21+No+questions+asked%21++cars.kronos%2fchoppers++%23abila+%23vans+%23cars,[notset],[notset],%5bnotset%5d,hashtag=abila|hashtag=vans|hashtag=cars,microblog
2014-01-23 17:11:47,KronosQuoth,If+you+don%27t+value+your+time%2c+neither+will+others.+Stop+giving+away+your+time+and+talents%2d+start+charging+for+it.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:11:47,KronosQuoth,The+distance+between+insanity+and+genius+is+measured+only+by+success.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:11:47,Clevvah4Evah,What%27s+the+diff+between+would+of+and+would%27ve%3f+%23POK+%23Rally+%23Grammar,[notset],[notset],%5bnotset%5d,hashtag=POK|hashtag=Rally|hashtag=Grammar,microblog
2014-01-23 17:11:53,POK,Also+presenting+are+Professor+Lorenzo+Di+Stefano+%28UofA%29+and+Lucio+Jakab+%28SOW%29,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:11:53,AbilaPost,POK+rally+expected+to+draw+in+excess+of+1000+people+%23AbilaPost,[notset],[notset],%5bnotset%5d,hashtag=AbilaPost,microblog
2014-01-23 17:11:53,choconibbs,%22Dr+Death+and+Lucio+Anarchy%22%22+%23POKlove%22%22,[notset],[notset],%5bnotset%5d,hashtag=POKlove,microblog
2014-01-23 17:11:59,POK,Music+povided+by+Abila%27s+hometown+favorite+Viktor%2dE,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:11:59,FriendsOfKronos,another+POK+riot+waiting+to+happend,[notset],[notset],%5bnotset%5d,,microblog
